357	9
221	379
428	368
233	237
281	56
374	153
17	368
350	484
110	288
355	135
188	79
287	149
248	214
266	466
443	193
443	5
291	319
235	275
8	340
403	397
159	10
91	453
52	1
32	246
200	297
54	311
252	300
335	40
478	114
5	162
409	488
93	297
107	402
55	412
399	144
356	300
96	142
302	285
311	411
189	405
89	300
157	251
165	319
254	209
208	6
255	286
425	341
476	79
164	281
40	407
149	156
153	120
151	123
311	97
183	85
317	196
163	137
108	111
182	256
122	13
250	211
86	471
484	184
194	350
157	54
371	135
55	263
71	460
97	433
412	249
364	330
103	122
132	339
84	236
379	119
60	152
323	212
461	189
349	66
214	452
206	174
377	72
424	422
4	347
309	183
428	268
175	175
282	421
86	477
110	142
258	254
440	226
428	39
97	276
177	64
334	73
217	257
103	370
348	414
158	117
290	386
220	168
471	309
22	106
492	397
55	458
253	266
163	400
112	397
370	479
427	303
95	499
369	222
290	316
16	198
67	79
222	302
111	300
286	25
253	209
2	163
305	486
147	52
487	41
255	72
424	54
460	301
161	347
42	242
377	357
118	170
185	15
116	469
356	291
323	114
244	345
491	279
296	120
174	183
386	263
316	133
288	439
495	229
6	90
356	361
127	95
79	368
120	338
151	109
355	387
275	50
328	396
440	270
301	278
15	332
478	254
405	404
136	483
417	236
487	340
291	37
179	400
442	219
230	159
306	144
419	424
109	188
308	382
329	367
92	314
99	168
255	87
395	254
157	77
280	15
487	368
223	450
91	474
55	150
126	168
486	236
42	303
354	14
492	326
433	143
413	500
259	352
78	230
303	21
172	263
197	163
285	371
87	261
264	279
318	190
405	485
268	188
353	202
18	253
156	386
422	202
278	90
26	452
371	324
407	82
288	4
393	428
11	359
242	217
28	428
398	277
208	305
376	323
389	217
487	248
141	268
499	178
77	30
160	168
47	289
495	167
259	247
448	20
139	225
100	209
462	20
350	444
414	219
49	334
43	109
173	39
134	55
202	49
316	15
278	363
126	117
414	156
138	330
14	307
1	113
402	482
292	367
278	470
257	447
279	240
427	166
369	465
464	130
247	287
339	157
70	292
11	24
241	217
12	6
143	89
117	247
24	295
244	391
231	207
77	142
166	92
368	102
225	345
127	183
194	154
113	247
1	133
314	53
124	445
143	323
36	226
108	43
27	452
285	247
295	392
78	82
365	47
364	284
470	135
213	453
296	467
189	35
339	283
466	116
393	46
76	5
154	168
97	74
174	330
234	186
376	183
210	137
119	357
240	161
481	32
401	48
19	414
75	185
378	499
475	7
486	139
454	215
186	81
189	327
96	174
397	124
133	63
475	347
195	322
349	85
155	370
412	129
388	423
306	185
430	378
279	159
396	189
426	441
26	238
220	432
67	398
340	369
113	164
349	251
442	395
477	461
284	195
205	103
336	377
397	392
302	427
71	1
245	213
475	270
422	86
165	7
219	55
234	346
85	34
198	371
235	61
113	16
233	262
69	322
306	114
62	444
79	320
309	452
458	298
133	371
128	441
468	286
309	189
197	52
483	377
264	193
198	436
218	340
165	371
14	287
51	347
3	375
184	465
111	161
63	302
451	245
337	337
38	7
389	99
139	216
462	395
177	309
325	226
500	50
421	158
223	475
411	302
2	15
41	21
398	158
94	150
206	48
57	474
217	266
177	179
330	246
127	324
345	212
56	315
311	475
101	76
387	297
391	369
118	287
51	126
421	389
269	146
242	251
242	55
224	83
316	71
487	209
472	197
387	43
6	211
8	285
139	423
177	128
282	388
33	344
339	260
423	419
153	223
257	345
406	104
474	426
187	249
362	217
493	29
325	128
261	474
359	395
150	465
311	226
411	173
355	246
420	166
88	158
240	256
160	408
217	495
204	438
99	248
245	42
139	387
185	44
119	482
228	15
165	331
8	430
431	309
170	89
299	218
333	297
362	267
374	498
193	361
170	307
116	237
391	26
69	41
196	119
318	429
497	362
330	262
352	49
316	161
270	230
333	108
103	124
406	410
191	269
156	209
408	114
483	82
254	65
122	285
285	327
40	38
316	129
164	423
19	39
215	451
48	458
234	371
487	330
236	94
157	365
267	117
63	65
330	353
59	496
0	178
260	237
217	159
345	133
157	419
330	440
449	169
455	377
127	254
445	360
355	37
435	464
99	253
39	488
328	1
87	39
370	245
485	484
385	242
134	39
138	297
91	118
429	320
153	253
415	367
76	268
378	333
310	327
41	485
130	416
17	45
44	10
440	160
171	36
147	454
276	202
421	452
206	28
22	395
330	124
96	415
337	135
292	451
393	352
109	459
370	388
96	272
367	466
46	41
45	263
271	274
58	352
430	132
240	52
27	491
220	485
459	51
23	290
186	69
29	172
381	153
327	15
264	178
331	500
309	364
46	108
150	265
9	458
127	126
351	219
455	149
104	275
491	187
209	493
186	275
252	394
165	170
204	254
236	266
409	32
100	309
16	8
133	53
276	64
139	448
363	130
189	316
355	279
64	465
406	316
110	354
425	426
51	259
332	343
449	273
265	450
323	231
242	79
430	4
188	466
452	449
325	169
89	393
12	22
465	115
233	306
343	25
407	57
418	22
87	176
409	51
218	178
179	206
4	341
199	306
489	97
83	495
380	45
77	303
90	341
403	495
468	194
387	284
332	34
430	289
72	247
243	490
293	164
257	172
198	227
50	175
111	369
259	452
223	422
388	200
198	185
202	335
387	450
1	75
431	416
107	80
496	113
406	133
215	43
202	260
204	174
1	150
39	127
458	171
372	223
221	338
351	25
142	277
356	447
320	429
484	157
314	235
303	97
185	175
386	430
286	74
297	169
124	376
321	386
12	304
16	395
225	331
413	273
317	220
138	419
324	29
280	450
446	132
58	394
468	97
149	168
241	379
381	446
456	52
327	302
94	305
60	139
159	315
41	154
428	112
397	189
18	312
131	234
190	428
335	448
345	116
458	49
61	207
268	66
498	255
92	3
102	90
144	493
438	292
100	216
47	134
28	488
471	187
440	309
461	158
76	423
30	73
70	433
166	138
87	22
239	338
10	142
329	11
352	272
196	450
426	417
221	182
75	275
92	62
207	442
467	263
220	359
187	408
416	68
288	263
242	348
411	169
55	464
142	93
321	195
163	426
181	104
465	225
366	18
381	340
414	122
353	349
227	484
49	112
148	297
240	256
150	341
51	52
458	118
494	400
138	322
288	253
269	151
405	18
414	73
275	473
9	187
193	237
287	227
453	361
253	446
471	316
8	429
181	343
85	395
216	295
343	215
65	450
111	11
69	118
469	417
96	206
338	334
356	304
480	377
265	391
367	166
428	225
166	3
38	80
187	343
153	116
450	274
395	87
353	365
310	119
63	434
321	87
227	401
114	280
394	125
118	328
433	204
353	470
173	102
75	242
202	226
149	427
33	236
189	244
319	239
320	371
425	97
41	303
51	224
319	133
150	100
101	46
310	452
225	80
272	473
28	482
64	457
340	57
272	97
55	0
413	314
336	326
400	41
106	91
155	494
499	257
47	157
174	14
434	323
162	92
199	12
164	246
130	377
217	397
348	477
410	176
54	202
8	29
76	353
1	317
51	2
269	27
116	14
63	423
176	426
60	225
234	26
495	327
175	302
306	1
180	207
300	5
62	190
103	53
222	460
214	373
71	263
28	350
168	199
74	147
314	472
258	53
163	72
444	168
487	79
309	301
341	384
199	140
94	438
248	265
152	282
452	216
492	314
185	12
341	263
123	303
366	358
418	331
329	447
193	412
237	281
79	113
235	72
144	265
250	428
275	227
130	128
74	309
143	224
228	452
438	103
20	225
251	361
479	256
299	429
215	181
326	240
129	474
413	168
365	198
79	58
357	26
398	2
36	380
129	412
82	28
55	0
67	384
424	109
474	321
218	96
205	286
288	162
483	404
439	92
80	27
395	422
380	26
65	241
153	215
36	480
16	28
277	55
99	311
32	178
421	167
107	356
376	15
467	120
39	276
400	399
80	322
310	5
52	155
279	49
68	367
488	335
166	257
441	371
160	310
299	403
423	418
386	470
269	91
482	241
92	390
200	407
79	49
85	186
62	476
208	66
358	39
152	469
457	337
67	495
140	392
147	278
151	488
477	50
177	446
139	81
276	18
49	40
6	46
44	100
437	76
127	206
259	246
19	187
401	221
279	164
345	376
198	71
209	170
96	23
128	214
347	12
177	496
39	367
423	418
166	6
264	294
470	216
460	1
422	163
451	376
313	329
297	497
431	379
160	20
356	230
51	162
183	182
126	164
0	103
342	17
338	290
414	134
269	246
392	493
236	126
392	450
487	446
141	315
88	290
303	494
279	364
274	33
260	321
277	126
356	185
400	126
98	369
266	475
45	299
438	227
425	409
189	497
405	29
415	177
492	165
375	262
148	248
107	225
104	283
472	185
405	125
243	469
186	16
478	286
121	497
109	415
110	227
10	258
327	78
236	212
388	230
155	175
264	42
104	212
402	65
56	105
130	295
494	233
365	68
134	434
20	342
183	419
183	231
217	340
176	420
469	328
266	146
143	8
144	426
487	289
355	241
207	175
427	323
435	149
69	149
338	70
362	408
65	126
226	234
89	137
139	197
435	372
478	245
462	175
443	150
255	16
110	23
244	175
235	73
277	199
41	303
446	39
304	109
188	15
0	360
200	262
147	156
401	410
231	337
341	373
79	358
305	342
334	217
388	184
145	84
226	116
410	123
318	316
270	222
455	490
474	363
90	224
90	210
93	186
439	354
39	193
110	61
205	145
463	47
104	295
463	485
112	329
358	279
355	432
222	484
137	426
386	331
487	50
74	391
249	436
337	321
87	119
438	110
43	266
323	265
93	486
55	354
53	148
36	272
25	1
231	202
433	130
11	291
238	234
332	314
355	247
368	500
202	293
236	385
214	371
144	477
334	495
373	296
449	42
2	283
138	194
438	483
300	67
55	397
168	270
404	384
107	388
495	250
337	244
67	44
4	446
219	109
140	493
445	75
264	488
152	283
97	104
277	160
497	489
257	487
454	152
108	30
434	333
406	294
0	422
446	279
19	131
475	24
115	294
399	252
47	156
284	111
89	143
67	89
184	380
170	469
282	226
180	119
443	76
6	486
347	153
28	453
91	132
213	437
211	181
41	443
23	385
43	48
247	455
255	438
154	13
116	402
374	263
472	135
431	333
302	276
382	451
481	225
188	107
245	58
490	260
62	145
220	182
119	202
475	286
271	488
42	42
467	260
418	171
311	53
366	91
264	349
476	296
25	325
75	119
170	359
164	377
193	208
31	204
491	474
464	252
67	317
144	321
194	109
434	333
338	410
90	60
442	104
166	354
193	322
146	172
229	256
144	141
382	196
212	178
239	89
395	448
138	358
351	412
316	439
12	126
324	493
39	388
58	408
341	406
318	42
165	54
89	357
463	457
164	231
471	477
313	148
421	373
442	215
130	84
29	43
492	46
309	455
423	275
229	212
119	143
497	399
27	322
344	287
338	137
317	106
271	244
204	418
49	274
218	308
16	358
401	256
193	148
185	357
285	122
256	59
18	151
447	89
165	486
196	284
136	175
388	353
17	354
75	320
279	188
326	347
408	26
487	386
162	200
430	279
376	427
482	349
99	157
96	3
276	429
204	183
3	22
145	2
193	367
177	492
272	444
406	148
475	476
366	231
118	17
106	486
48	238
422	364
353	245
141	238
371	257
157	334
265	125
124	87
315	331
328	470
362	277
98	420
400	177
22	91
199	210
21	189
441	398
437	479
148	468
326	383
195	487
402	337
218	154
464	322
457	3
309	347
139	300
84	79
366	245
12	171
462	369
227	108
92	315
61	306
250	439
397	167
380	214
426	442
260	432
323	337
426	69
488	333
346	64
68	207
350	95
42	458
142	260
118	244
484	431
173	463
407	46
414	34
289	8
75	76
132	429
41	486
282	271
299	25
446	205
469	313
105	115
20	49
93	251
277	293
199	56
276	472
378	484
398	137
9	402
402	362
459	249
33	478
246	3
341	137
348	163
164	0
37	212
311	259
175	86
45	30
190	118
53	190
98	494
87	38
342	210
193	324
186	178
97	496
435	143
350	92
220	61
242	256
205	57
30	71
44	407
119	388
409	35
54	57
30	395
263	338
182	143
381	125
77	238
269	341
170	437
436	72
52	434
321	108
424	242
350	419
77	236
380	348
152	185
63	63
486	418
120	137
264	372
202	414
100	435
452	392
453	496
246	246
244	477
236	52
51	384
484	440
218	66
300	218
400	192
196	487
337	331
239	277
135	198
171	168
15	42
160	377
123	355
457	144
321	123
256	235
360	171
59	178
479	218
187	335
71	183
238	496
5	148
500	155
20	127
409	290
249	79
62	52
183	283
391	315
301	129
23	237
109	242
295	267
218	351
216	242
102	483
428	379
376	100
94	386
272	380
165	289
428	29
254	434
239	352
283	22
360	142
305	430
6	121
7	473
36	317
4	357
248	107
185	462
225	323
277	321
47	227
468	458
181	376
497	84
56	158
53	268
113	208
302	16
54	344
456	448
468	467
392	98
48	323
84	173
219	228
57	494
412	483
40	464
400	364
123	268
463	447
285	29
263	452
489	325
369	112
43	115
471	120
264	298
51	363
191	370
412	403
270	396
421	366
276	117
371	155
406	176
186	94
22	325
220	431
82	463
