32	409	21
195	235	178
83	106	379
128	378	284
65	203	294
401	474	454
239	252	228
385	86	382
320	253	22
194	361	240
248	93	5
38	373	158
164	78	171
157	286	326
286	201	378
493	388	326
281	111	350
216	288	447
195	38	218
208	281	381
80	89	38
181	345	166
22	233	281
153	338	17
410	425	90
310	104	267
77	239	339
89	316	166
67	155	149
227	46	50
311	400	318
424	258	93
429	361	149
466	425	329
310	132	158
323	426	40
216	292	165
350	81	173
484	498	488
457	236	284
14	32	271
320	121	226
335	308	215
284	298	269
381	283	77
394	354	389
42	340	378
354	438	447
94	405	280
409	108	450
1	124	375
416	348	55
407	130	339
15	19	380
257	147	426
332	355	201
226	282	499
201	167	54
288	72	63
91	218	485
28	419	79
321	353	266
194	135	30
21	151	56
364	396	307
145	384	164
200	129	240
181	115	282
354	156	177
54	105	321
154	265	287
277	44	258
161	358	214
265	337	481
261	300	321
297	177	500
497	400	147
189	39	242
356	383	131
353	305	321
285	285	433
151	91	194
492	58	23
70	318	384
261	200	256
337	85	37
120	321	367
108	178	370
392	122	9
94	496	211
314	108	390
404	441	482
444	352	353
47	144	230
280	386	405
342	307	149
323	197	377
133	51	390
385	286	337
407	499	53
218	22	33
477	99	229
398	350	48
10	312	99
118	121	6
392	31	117
388	32	306
318	440	324
308	37	431
78	169	212
358	475	197
55	255	337
202	6	75
434	19	405
322	187	334
313	395	422
266	244	439
379	312	224
376	329	358
33	426	364
341	270	261
196	371	34
303	22	253
379	302	289
453	248	288
322	5	344
13	392	295
2	164	222
208	342	274
199	430	117
47	409	79
362	193	480
301	73	422
158	231	307
266	280	21
362	429	276
322	203	393
310	192	75
315	141	194
36	481	230
202	498	362
43	146	10
24	439	499
336	419	466
424	71	458
135	295	12
469	24	434
193	31	343
102	111	295
456	84	169
70	192	33
488	284	97
38	402	314
500	442	125
411	78	377
20	443	289
324	390	275
494	306	321
280	493	470
43	226	366
358	327	467
70	425	440
229	37	263
438	219	359
455	110	455
29	500	154
427	378	196
284	433	16
65	203	41
52	32	138
165	108	178
373	260	279
54	92	222
323	336	95
302	322	127
378	480	92
261	327	310
230	144	475
36	462	321
135	104	35
340	114	314
458	481	425
80	385	4
312	447	441
303	176	342
406	346	474
252	483	384
80	240	115
6	443	299
188	373	153
184	251	475
65	309	184
359	193	128
212	176	263
246	435	312
402	9	260
426	398	275
293	410	246
352	253	205
458	459	137
171	24	88
0	187	479
93	239	402
357	499	133
352	286	222
404	107	364
4	499	130
289	299	170
115	135	426
458	210	306
127	336	170
415	219	330
254	263	100
164	259	49
227	425	345
394	378	299
215	426	485
116	9	361
426	93	426
453	415	379
211	84	458
4	187	57
34	334	64
462	134	309
115	372	438
328	49	284
482	210	127
291	368	317
262	14	73
152	350	144
382	310	19
158	202	348
93	107	179
310	19	481
410	322	410
205	45	456
355	70	0
134	203	365
54	248	32
257	40	2
466	234	408
76	108	374
124	313	256
174	445	247
469	477	497
451	194	16
242	375	302
300	397	25
412	416	14
217	34	408
456	144	37
5	331	87
230	432	170
61	164	433
17	226	158
343	190	11
272	16	485
137	197	184
51	406	494
197	447	370
245	442	27
251	229	354
488	483	43
21	462	163
148	93	31
31	106	34
158	140	444
228	168	4
85	183	476
49	192	429
214	404	277
480	342	309
77	252	45
384	453	176
271	167	490
460	449	286
327	21	298
127	78	350
190	279	403
199	491	330
94	5	20
454	420	15
58	121	148
160	276	102
317	494	132
144	383	321
123	85	87
96	441	451
60	168	367
315	275	294
15	294	130
30	478	403
174	480	203
354	105	240
498	65	260
417	149	384
36	437	3
27	414	242
82	323	152
79	407	420
218	432	250
205	65	469
131	0	247
82	356	189
151	436	115
179	162	1
310	405	254
411	150	130
399	202	297
90	203	8
313	356	371
135	30	499
278	77	473
323	234	304
219	350	355
461	97	229
281	197	468
325	37	75
301	480	478
338	294	249
40	335	128
113	33	268
357	205	227
7	202	229
172	281	457
186	25	249
18	6	112
140	155	143
334	55	6
236	358	341
468	39	207
41	294	275
404	216	137
465	312	457
16	183	316
38	268	177
341	87	436
226	420	469
142	87	380
15	189	178
224	209	332
252	201	437
348	382	17
56	18	278
307	377	165
299	241	283
439	284	133
83	131	302
193	307	422
352	96	479
389	175	90
45	268	483
290	58	395
222	300	245
195	236	82
255	199	482
378	232	325
224	60	41
237	76	3
396	259	26
206	22	433
410	328	216
410	200	340
413	75	395
241	170	353
382	235	35
70	430	189
391	257	358
151	101	109
10	216	96
102	315	139
140	123	299
434	228	119
233	402	332
129	242	178
134	391	102
372	179	12
262	114	215
340	66	472
2	111	130
476	52	225
105	369	205
103	471	194
328	214	22
471	174	207
387	358	389
295	368	302
393	149	327
188	22	246
471	306	269
155	486	35
413	10	351
250	251	215
20	60	425
77	362	400
165	77	496
261	365	431
34	306	210
311	323	490
380	342	184
224	99	219
123	478	380
161	258	402
401	3	383
353	140	122
186	493	411
399	177	275
132	21	258
465	342	234
437	118	442
381	29	246
485	319	478
455	311	282
277	143	121
266	376	376
253	158	271
216	292	342
409	68	482
184	296	204
185	127	396
103	486	356
141	86	45
426	14	365
121	401	145
456	277	406
458	180	84
132	139	216
494	436	18
43	459	437
112	213	11
146	47	298
137	179	80
28	138	62
457	143	464
265	422	453
239	303	402
214	139	415
264	67	185
387	474	431
423	143	457
470	70	61
271	492	296
423	374	219
48	456	42
224	423	354
209	247	256
413	103	267
487	163	33
215	218	161
397	81	160
164	84	396
134	298	352
71	361	494
420	382	425
272	71	230
102	59	334
195	14	421
491	486	17
212	318	14
387	414	265
361	175	144
198	370	119
12	123	248
293	113	20
3	177	21
21	296	325
58	420	203
495	167	415
181	250	394
484	200	499
180	28	96
222	259	482
353	343	382
466	168	284
453	471	370
453	372	473
132	304	296
42	443	35
69	85	210
336	32	307
137	286	331
478	494	30
420	240	178
20	145	297
204	327	58
221	410	160
141	225	111
93	252	219
275	120	455
14	284	210
130	391	64
121	155	3
301	131	468
213	464	102
428	468	82
442	358	182
251	263	491
228	346	263
239	249	359
316	421	241
120	402	123
48	134	21
115	464	65
388	44	188
48	115	57
394	256	124
178	453	165
77	4	156
394	431	11
353	440	411
428	279	183
415	166	202
118	313	105
206	440	157
395	182	493
259	99	269
13	178	321
347	379	454
317	45	10
151	338	394
494	179	88
77	496	473
38	386	16
146	117	212
105	343	310
117	133	142
53	184	381
313	468	247
346	305	159
278	29	165
443	167	384
83	101	258
247	83	235
478	483	311
195	239	438
352	347	486
488	350	397
3	161	107
400	313	7
333	388	345
358	422	119
67	227	428
362	166	394
198	202	410
286	200	207
133	28	107
268	54	218
276	75	298
296	109	385
440	75	359
179	162	493
239	473	82
298	241	217
436	176	132
329	84	63
100	330	354
494	401	374
258	321	162
463	58	280
361	232	320
136	447	25
321	186	79
84	293	84
461	7	465
174	475	421
72	229	411
113	403	286
188	87	261
376	78	358
382	305	456
101	261	194
2	16	69
137	482	347
490	320	177
432	437	229
47	378	259
444	219	477
114	279	400
413	461	461
406	79	372
176	488	407
325	8	206
169	285	136
266	255	107
406	192	189
268	59	336
435	441	38
342	142	463
310	172	175
436	280	262
232	458	444
214	23	449
14	152	318
441	272	113
94	171	341
179	111	425
417	291	433
227	146	65
297	273	168
402	435	27
416	132	435
376	157	289
493	152	64
143	465	202
204	252	75
282	344	31
409	218	97
248	190	489
438	309	13
358	356	107
76	386	13
54	351	218
148	107	260
160	38	396
275	271	359
80	224	141
479	386	278
335	470	306
127	407	443
184	423	134
324	45	360
427	205	281
493	59	84
70	343	5
134	221	73
232	265	166
3	392	194
250	291	287
124	390	424
500	258	211
402	120	41
105	58	193
212	266	69
408	49	195
123	265	245
240	114	422
394	175	396
332	37	361
236	432	344
163	323	238
391	296	11
282	474	317
196	334	41
85	256	27
417	221	17
156	284	378
418	384	259
324	243	468
398	307	175
304	199	325
80	59	220
389	307	190
74	393	133
266	473	451
15	40	122
22	219	200
386	37	127
158	436	394
95	312	293
239	379	3
150	26	29
470	112	265
282	28	429
97	151	152
474	241	55
352	90	371
415	369	238
123	314	314
124	64	406
63	133	483
403	36	41
73	343	101
349	8	96
262	89	452
54	273	74
292	66	402
118	447	340
26	492	166
472	118	334
440	364	405
86	203	487
358	344	338
100	436	1
360	240	433
124	302	479
230	477	243
289	133	185
65	306	97
139	210	232
107	297	466
217	239	54
98	37	314
153	108	453
385	295	449
453	206	311
108	112	141
288	442	169
400	386	231
242	186	31
157	105	424
158	247	226
276	327	46
250	226	15
12	387	219
158	249	139
49	340	96
322	475	211
250	342	319
471	499	383
179	181	282
431	73	317
65	332	185
216	25	311
139	6	420
425	489	275
456	228	359
250	374	237
241	239	262
374	109	476
457	75	462
457	429	340
491	436	411
35	306	188
12	225	351
178	338	26
200	46	434
359	416	337
291	377	287
395	295	119
227	169	28
76	18	69
153	212	175
387	425	214
374	39	467
393	64	333
496	499	137
153	370	453
471	211	78
178	249	484
244	227	496
433	292	72
200	87	370
399	321	489
232	485	111
370	383	120
161	173	244
112	86	450
435	129	256
490	66	44
33	11	478
7	495	275
367	118	179
442	153	263
211	410	365
472	495	369
77	382	446
247	152	25
39	220	357
361	361	211
292	41	426
310	244	131
191	242	65
119	14	465
253	255	154
402	392	207
98	193	35
222	448	22
266	433	268
306	266	266
399	167	57
420	199	291
105	403	166
90	101	133
20	437	493
57	19	16
345	30	315
496	367	407
22	368	212
245	125	413
173	481	410
386	486	397
430	191	99
172	493	63
229	148	350
410	224	0
126	129	406
339	204	37
148	208	24
224	328	373
356	172	323
197	417	417
17	372	73
23	137	425
273	31	414
260	28	402
424	471	179
458	437	76
201	279	317
336	155	313
122	151	415
431	356	458
443	167	291
93	105	49
158	177	10
181	317	317
151	95	274
145	375	162
133	156	89
46	315	201
165	355	235
29	442	368
153	267	348
416	370	417
138	134	29
65	418	290
4	55	29
407	448	421
458	390	2
179	348	404
38	202	122
40	116	388
187	305	490
38	6	86
183	44	244
406	347	404
459	395	295
312	62	228
453	396	9
230	75	83
53	267	300
257	88	294
10	295	124
322	387	149
146	491	167
453	119	298
469	481	333
164	246	93
117	200	358
170	62	467
216	198	305
25	47	325
147	176	304
497	78	459
496	307	150
341	165	192
327	68	276
24	175	128
452	254	307
286	264	210
314	324	156
397	224	390
114	424	314
435	12	262
443	352	335
2	350	8
11	413	465
414	235	58
41	373	364
177	108	174
496	488	224
232	192	381
340	332	203
273	199	341
18	75	357
59	174	279
350	87	136
363	460	466
172	383	0
115	287	402
315	182	491
440	19	474
229	288	328
27	174	273
14	286	287
285	420	173
91	285	351
499	154	360
166	351	188
134	417	282
270	81	57
109	50	395
37	155	292
291	363	88
430	242	129
361	401	251
232	246	182
264	281	367
158	394	72
189	180	148
216	494	353
448	249	92
198	380	157
268	208	146
135	51	51
327	427	402
29	127	473
160	165	288
391	214	432
22	452	193
372	465	142
377	285	459
342	315	33
494	354	324
150	128	124
32	277	480
443	409	348
417	36	384
131	173	51
291	170	278
204	260	25
149	350	80
321	73	62
105	96	371
395	26	153
74	350	483
417	484	344
299	256	320
132	306	447
209	439	440
81	247	218
246	128	125
443	196	19
331	180	18
247	106	423
52	391	409
366	139	340
422	260	118
415	84	328
328	249	185
9	236	246
24	348	79
473	3	378
253	486	263
178	125	355
118	237	292
79	113	60
82	213	497
43	225	229
75	308	406
287	414	219
474	483	295
177	96	333
328	73	198
107	402	127
81	421	31
202	380	180
298	162	199
76	107	357
441	186	454
155	9	168
263	91	366
14	169	258
228	210	189
423	236	112
236	352	444
499	197	493
128	444	8
277	231	446
403	328	449
390	175	22
412	385	421
10	271	203
488	116	164
266	225	82
112	311	9
478	260	423
181	122	97
199	203	168
16	183	388
83	107	362
443	194	278
222	328	295
197	146	129
91	133	240
72	367	71
203	106	363
167	314	186
238	42	478
376	214	230
332	369	281
39	334	129
72	33	55
17	392	329
403	89	409
45	158	30
9	118	185
444	421	448
498	145	334
158	314	178
234	375	278
141	33	310
184	27	330
143	47	255
438	77	390
107	457	326
331	475	6
412	128	253
243	146	448
239	117	35
497	167	74
